date,hour,gmv
2019-07-08,14,388515.0
2019-07-08,15,342273.0
2019-07-08,16,370161.0
2019-07-08,17,281143.0
2019-07-08,18,253240.0
2019-07-08,19,248406.0
2019-07-08,20,266972.0
2019-07-08,21,276821.0
2019-07-08,22,349008.0
2019-07-08,23,323175.0
2019-07-09,0,222929.0
2019-07-09,1,116056.0
2019-07-09,2,44186.0
2019-07-09,3,12587.0
2019-07-09,4,4628.0
2019-07-09,5,1488.0
2019-07-09,6,8938.0
2019-07-09,7,12117.0
2019-07-09,8,24635.0
2019-07-09,9,36081.0
2019-07-09,10,171108.0
2019-07-09,11,357115.0
2019-07-09,12,435972.0
2019-07-09,13,353503.0
2019-07-09,14,476757.0
2019-07-09,15,401504.0
2019-07-09,16,365742.0
2019-07-09,17,302535.0
2019-07-09,18,664898.0
2019-07-09,19,536607.0
2019-07-09,20,302806.0
2019-07-09,21,282482.0
2019-07-09,22,345357.0
2019-07-09,23,362258.0
2019-07-10,0,224616.0
2019-07-10,1,125853.0
2019-07-10,2,36387.0
2019-07-10,3,28949.0
2019-07-10,4,24450.0
2019-07-10,5,21769.0
2019-07-10,6,88821.0
2019-07-10,7,121658.0
2019-07-10,8,207692.0
2019-07-10,9,263741.0
2019-07-10,10,357177.0
2019-07-10,11,390552.0
2019-07-10,12,381017.0
2019-07-10,13,351366.0
2019-07-10,14,320461.0
2019-07-10,15,321408.0
2019-07-10,16,302440.0
2019-07-10,17,239311.0
2019-07-10,18,244292.0
2019-07-10,19,245956.0
2019-07-10,20,260227.0
2019-07-10,21,264053.0
2019-07-10,22,326151.0
2019-07-10,23,344645.0
2019-07-11,0,202395.0
2019-07-11,1,119500.0
2019-07-11,2,36404.0
2019-07-11,3,28170.0
2019-07-11,4,13246.0
2019-07-11,5,21731.0
2019-07-11,6,56429.0
2019-07-11,7,130174.0
2019-07-11,8,198111.0
2019-07-11,9,279142.0
2019-07-11,10,306528.0
2019-07-11,11,377307.0
2019-07-11,12,268759.0
2019-07-11,13,362412.0
2019-07-11,14,636940.0
2019-07-11,15,564973.0
2019-07-11,16,427918.0
2019-07-11,17,333442.0
2019-07-11,18,312133.0
2019-07-11,19,263222.0
2019-07-11,20,255680.0
2019-07-11,21,300783.0
2019-07-11,22,310917.0
2019-07-11,23,344902.0
2019-07-12,0,212083.0
2019-07-12,1,95506.0
2019-07-12,2,38863.0
2019-07-12,3,30497.0
2019-07-12,4,8331.0
2019-07-12,5,28973.0
2019-07-12,6,66238.0
2019-07-12,7,123771.0
2019-07-12,8,191359.0
2019-07-12,9,259806.0
2019-07-12,10,364729.0
2019-07-12,11,357736.0
2019-07-12,12,365102.0
2019-07-12,13,309730.0
2019-07-12,14,422261.0
2019-07-12,15,362924.0
2019-07-12,16,362207.0
2019-07-12,17,274639.0
2019-07-12,18,308602.0
2019-07-12,19,244678.0
2019-07-12,20,314178.0
2019-07-12,21,267187.0
2019-07-12,22,338658.0
2019-07-12,23,335170.0
2019-07-13,0,188783.0
2019-07-13,1,102564.0
2019-07-13,2,45593.0
2019-07-13,3,30487.0
2019-07-13,4,21301.0
2019-07-13,5,27100.0
2019-07-13,6,45811.0
2019-07-13,7,124317.0
2019-07-13,8,196551.0
2019-07-13,9,262458.0
2019-07-13,10,314357.0
2019-07-13,11,383975.0
2019-07-13,12,357724.0
2019-07-13,13,352531.0
2019-07-13,14,324388.0
2019-07-13,15,365793.0
2019-07-13,16,332875.0
2019-07-13,17,342627.0
2019-07-13,18,317979.0
2019-07-13,19,258704.0
2019-07-13,20,243660.0
2019-07-13,21,293307.0
2019-07-13,22,321629.0
2019-07-13,23,327859.0
2019-07-14,0,225126.0
2019-07-14,1,127992.0
2019-07-14,2,54964.0
2019-07-14,3,17969.0
2019-07-14,4,24619.0
2019-07-14,5,18771.0
2019-07-14,6,42446.0
2019-07-14,7,97003.0
2019-07-14,8,163395.0
2019-07-14,9,252873.0
2019-07-14,10,308444.0
2019-07-14,11,318974.0
2019-07-14,12,392657.0
2019-07-14,13,521028.0
2019-07-14,14,423127.0
2019-07-14,15,428989.0
2019-07-14,16,409665.0
2019-07-14,17,428770.0
2019-07-14,18,354772.0
2019-07-14,19,302037.0
2019-07-14,20,299472.0
2019-07-14,21,292681.0
2019-07-14,22,365387.0
2019-07-14,23,346864.0
2019-07-15,0,235818.0
2019-07-15,1,162547.0
2019-07-15,2,50383.0
2019-07-15,3,35535.0
2019-07-15,4,13128.0
2019-07-15,5,17405.0
2019-07-15,6,32624.0
2019-07-15,7,115562.0
2019-07-15,8,188865.0
2019-07-15,9,231743.0
2019-07-15,10,273811.0
2019-07-15,11,358931.0
2019-07-15,12,324104.0
2019-07-15,13,311095.0
2019-07-15,14,314804.0
2019-07-15,15,360350.0
2019-07-15,16,347758.0
2019-07-15,17,301339.0
2019-07-15,18,321747.0
2019-07-15,19,325989.0
2019-07-15,20,308453.0
2019-07-15,21,374278.0
2019-07-15,22,434090.0
2019-07-15,23,399217.0
2019-07-16,0,307418.0
2019-07-16,1,104440.0
2019-07-16,2,52213.0
2019-07-16,3,26598.0
2019-07-16,4,9906.0
2019-07-16,5,18941.0
2019-07-16,6,49250.0
2019-07-16,7,142286.0
2019-07-16,8,228602.0
2019-07-16,9,282395.0
2019-07-16,10,351025.0
2019-07-16,11,379638.0
2019-07-16,12,395442.0
2019-07-16,13,403511.0
2019-07-16,14,406254.0
2019-07-16,15,432963.0
2019-07-16,16,388373.0
2019-07-16,17,309688.0
2019-07-16,18,336960.0
2019-07-16,19,253130.0
2019-07-16,20,299527.0
2019-07-16,21,330903.0
2019-07-16,22,330095.0
2019-07-16,23,405494.0
2019-07-17,0,198235.0
2019-07-17,1,106907.0
2019-07-17,2,53262.0
2019-07-17,3,31733.0
2019-07-17,4,12705.0
2019-07-17,5,20815.0
2019-07-17,6,72122.0
2019-07-17,7,122564.0
2019-07-17,8,210981.0
2019-07-17,9,328628.0
2019-07-17,10,379275.0
2019-07-17,11,409290.0
2019-07-17,12,395613.0
2019-07-17,13,357890.0
2019-07-17,14,404021.0
2019-07-17,15,591098.0
2019-07-17,16,431726.0
2019-07-17,17,394809.0
2019-07-17,18,268324.0
2019-07-17,19,269183.0
2019-07-17,20,290539.0
2019-07-17,21,280620.0
2019-07-17,22,374112.0
2019-07-17,23,350662.0
2019-07-18,0,273162.0
2019-07-18,1,87184.0
2019-07-18,2,48523.0
2019-07-18,3,15546.0
2019-07-18,4,21163.0
2019-07-18,5,29761.0
2019-07-18,6,48641.0
2019-07-18,7,139285.0
2019-07-18,8,249110.0
2019-07-18,9,306846.0
2019-07-18,10,335708.0
2019-07-18,11,420415.0
2019-07-18,12,439531.0
2019-07-18,13,407495.0
2019-07-18,14,349358.0
2019-07-18,15,413861.0
2019-07-18,16,327929.0
2019-07-18,17,359639.0
2019-07-18,18,304863.0
2019-07-18,19,319197.0
2019-07-18,20,301445.0
2019-07-18,21,348584.0
2019-07-18,22,411891.0
2019-07-18,23,394522.0
2019-07-19,0,236188.0
2019-07-19,1,104840.0
2019-07-19,2,47337.0
2019-07-19,3,24780.0
2019-07-19,4,16994.0
2019-07-19,5,26036.0
2019-07-19,6,56585.0
2019-07-19,7,111770.0
2019-07-19,8,227580.0
2019-07-19,9,314368.0
2019-07-19,10,311963.0
2019-07-19,11,386855.0
2019-07-19,12,374603.0
2019-07-19,13,350353.0
2019-07-19,14,353931.0
2019-07-19,15,414821.0
2019-07-19,16,345292.0
2019-07-19,17,365277.0
2019-07-19,18,278401.0
2019-07-19,19,235604.0
2019-07-19,20,232282.0
2019-07-19,21,462503.0
2019-07-19,22,573650.0
2019-07-19,23,534144.0
2019-07-20,0,360655.0
2019-07-20,1,261384.0
2019-07-20,2,56112.0
2019-07-20,3,24683.0
2019-07-20,4,3086.0
2019-07-20,5,24575.0
2019-07-20,6,58994.0
2019-07-20,7,156982.0
2019-07-20,8,201215.0
2019-07-20,9,269861.0
2019-07-20,10,298553.0
2019-07-20,11,394766.0
2019-07-20,12,389541.0
2019-07-20,13,417568.0
2019-07-20,14,388136.0
2019-07-20,15,353479.0
2019-07-20,16,367910.0
2019-07-20,17,321463.0
2019-07-20,18,353884.0
2019-07-20,19,303496.0
2019-07-20,20,246380.0
2019-07-20,21,300391.0
2019-07-20,22,387223.0
2019-07-20,23,404538.0
2019-07-21,0,313939.0
2019-07-21,1,208875.0
2019-07-21,2,77414.0
2019-07-21,3,33721.0
2019-07-21,4,11581.0
2019-07-21,5,24786.0
2019-07-21,6,60930.0
2019-07-21,7,137841.0
2019-07-21,8,176334.0
2019-07-21,9,248888.0
2019-07-21,10,333211.0
2019-07-21,11,345869.0
2019-07-21,12,430196.0
2019-07-21,13,544840.0
2019-07-21,14,478018.0
2019-07-21,15,476359.0
2019-07-21,16,429870.0
2019-07-21,17,373613.0
2019-07-21,18,350459.0
2019-07-21,19,339561.0
2019-07-21,20,330002.0
2019-07-21,21,326022.0
2019-07-21,22,413653.0
2019-07-21,23,400506.0
2019-07-22,0,238085.0
2019-07-22,1,134117.0
2019-07-22,2,58583.0
2019-07-22,3,25009.0
2019-07-22,4,15859.0
2019-07-22,5,20866.0
2019-07-22,6,50403.0
2019-07-22,7,113978.0
2019-07-22,8,210596.0
2019-07-22,9,268664.0
2019-07-22,10,349227.0
2019-07-22,11,319050.0
2019-07-22,12,409204.0
2019-07-22,13,421834.0
2019-07-22,14,432376.0
2019-07-22,15,409543.0
2019-07-22,16,395853.0
2019-07-22,17,324813.0
2019-07-22,18,320709.0
2019-07-22,19,282544.0
2019-07-22,20,347054.0
2019-07-22,21,384766.0
2019-07-22,22,439470.0
2019-07-22,23,389914.0
2019-07-23,0,224272.0
2019-07-23,1,145026.0
2019-07-23,2,55929.0
2019-07-23,3,34541.0
2019-07-23,4,14969.0
2019-07-23,5,32096.0
2019-07-23,6,61305.0
2019-07-23,7,136757.0
2019-07-23,8,219116.0
2019-07-23,9,336040.0
2019-07-23,10,376445.0
2019-07-23,11,414479.0
2019-07-23,12,408030.0
2019-07-23,13,410983.0
2019-07-23,14,404945.0
2019-07-23,15,386831.0
2019-07-23,16,389465.0
2019-07-23,17,349735.0
2019-07-23,18,374791.0
2019-07-23,19,343146.0
2019-07-23,20,314658.0
2019-07-23,21,311659.0
2019-07-23,22,435339.0
2019-07-23,23,380366.0
2019-07-24,0,270862.0
2019-07-24,1,124395.0
2019-07-24,2,36709.0
2019-07-24,3,19130.0
2019-07-24,4,13053.0
2019-07-24,5,13429.0
2019-07-24,6,57164.0
2019-07-24,7,162122.0
2019-07-24,8,242085.0
2019-07-24,9,352594.0
2019-07-24,10,345147.0
2019-07-24,11,407039.0
2019-07-24,12,347705.0
2019-07-24,13,393185.0
2019-07-24,14,665321.0
2019-07-24,15,693743.0
2019-07-24,16,528862.0
2019-07-24,17,444257.0
2019-07-24,18,374723.0
2019-07-24,19,295178.0
2019-07-24,20,320962.0
2019-07-24,21,367764.0
2019-07-24,22,406153.0
2019-07-24,23,394227.0
2019-07-25,0,276516.0
2019-07-25,1,112073.0
2019-07-25,2,39729.0
2019-07-25,3,25651.0
2019-07-25,4,6595.0
2019-07-25,5,24203.0
2019-07-25,6,72205.0
2019-07-25,7,139920.0
2019-07-25,8,230702.0
2019-07-25,9,304355.0
2019-07-25,10,396097.0
2019-07-25,11,447065.0
2019-07-25,12,461596.0
2019-07-25,13,400331.0
2019-07-25,14,403031.0
2019-07-25,15,383753.0
2019-07-25,16,371753.0
2019-07-25,17,332329.0
2019-07-25,18,339563.0
2019-07-25,19,304122.0
2019-07-25,20,360509.0
2019-07-25,21,390254.0
2019-07-25,22,452870.0
2019-07-25,23,349996.0
2019-07-26,0,275810.0
2019-07-26,1,145258.0
2019-07-26,2,42602.0
2019-07-26,3,29056.0
2019-07-26,4,24605.0
2019-07-26,5,23889.0
2019-07-26,6,59338.0
2019-07-26,7,161129.0
2019-07-26,8,246627.0
2019-07-26,9,376906.0
2019-07-26,10,335316.0
2019-07-26,11,395156.0
2019-07-26,12,379482.0
2019-07-26,13,366659.0
2019-07-26,14,394673.0
2019-07-26,15,408860.0
2019-07-26,16,359202.0
2019-07-26,17,164861.0
2019-07-26,18,300427.0
2019-07-26,19,332635.0
2019-07-26,20,309372.0
2019-07-26,21,291003.0
2019-07-26,22,391807.0
2019-07-26,23,348927.0
2019-07-27,0,275462.0
2019-07-27,1,108186.0
2019-07-27,2,57730.0
2019-07-27,3,26707.0
2019-07-27,4,10018.0
2019-07-27,5,17344.0
2019-07-27,6,42861.0
2019-07-27,7,115925.0
2019-07-27,8,192132.0
2019-07-27,9,255935.0
2019-07-27,10,325998.0
2019-07-27,11,431053.0
2019-07-27,12,383108.0
2019-07-27,13,450424.0
2019-07-27,14,365990.0
2019-07-27,15,470898.0
2019-07-27,16,426689.0
2019-07-27,17,388157.0
2019-07-27,18,383245.0
2019-07-27,19,311987.0
2019-07-27,20,345002.0
2019-07-27,21,310969.0
2019-07-27,22,377215.0
2019-07-27,23,366451.0
2019-07-28,0,285621.0
2019-07-28,1,150261.0
2019-07-28,2,78095.0
2019-07-28,3,30735.0
2019-07-28,4,16623.0
2019-07-28,5,17084.0
2019-07-28,6,59235.0
2019-07-28,7,101609.0
2019-07-28,8,186904.0
2019-07-28,9,264051.0
2019-07-28,10,317257.0
2019-07-28,11,408917.0
2019-07-28,12,433935.0
2019-07-28,13,610189.0
2019-07-28,14,626475.0
2019-07-28,15,520715.0
2019-07-28,16,565633.0
2019-07-28,17,435866.0
2019-07-28,18,404298.0
2019-07-28,19,423087.0
2019-07-28,20,349506.0
2019-07-28,21,400063.0
2019-07-28,22,462119.0
2019-07-28,23,413158.0
2019-07-29,0,325730.0
2019-07-29,1,125883.0
2019-07-29,2,54631.0
2019-07-29,3,25996.0
2019-07-29,4,13524.0
2019-07-29,5,25595.0
2019-07-29,6,52838.0
2019-07-29,7,107354.0
2019-07-29,8,193889.0
2019-07-29,9,318886.0
2019-07-29,10,356815.0
2019-07-29,11,367470.0
2019-07-29,12,384104.0
2019-07-29,13,382047.0
2019-07-29,14,455156.0
2019-07-29,15,466697.0
2019-07-29,16,407633.0
2019-07-29,17,347176.0
2019-07-29,18,324228.0
2019-07-29,19,403026.0
2019-07-29,20,371235.0
2019-07-29,21,398633.0
2019-07-29,22,458500.0
2019-07-29,23,448307.0
2019-07-30,0,257110.0
2019-07-30,1,108677.0
2019-07-30,2,54711.0
2019-07-30,3,21723.0
2019-07-30,4,19047.0
2019-07-30,5,35141.0
2019-07-30,6,68777.0
2019-07-30,7,163709.0
2019-07-30,8,243010.0
2019-07-30,9,339163.0
2019-07-30,10,399896.0
2019-07-30,11,466733.0
2019-07-30,12,484073.0
2019-07-30,13,454072.0
2019-07-30,14,450289.0
2019-07-30,15,485244.0
2019-07-30,16,382138.0
2019-07-30,17,394642.0
2019-07-30,18,373947.0
2019-07-30,19,322075.0
2019-07-30,20,353961.0
2019-07-30,21,403544.0
2019-07-30,22,436324.0
2019-07-30,23,421791.0
2019-07-31,0,258625.0
2019-07-31,1,136203.0
2019-07-31,2,44040.0
2019-07-31,3,27843.0
2019-07-31,4,28178.0
2019-07-31,5,31855.0
2019-07-31,6,88996.0
2019-07-31,7,170821.0
2019-07-31,8,250577.0
2019-07-31,9,332404.0
2019-07-31,10,404079.0
2019-07-31,11,432639.0
2019-07-31,12,450633.0
2019-07-31,13,449416.0
2019-07-31,14,603759.0
2019-07-31,15,815918.0
2019-07-31,16,687550.0
2019-07-31,17,597353.0
2019-07-31,18,385196.0
2019-07-31,19,375471.0
2019-07-31,20,350573.0
2019-07-31,21,416462.0
2019-07-31,22,505603.0
2019-07-31,23,464065.0
2019-08-01,0,299567.0
2019-08-01,1,138081.0
2019-08-01,2,54993.0
2019-08-01,3,27484.0
2019-08-01,4,14926.0
2019-08-01,5,19547.0
2019-08-01,6,56527.0
2019-08-01,7,166004.0
2019-08-01,8,258895.0
2019-08-01,9,261642.0
2019-08-01,10,365298.0
2019-08-01,11,474389.0
2019-08-01,12,447077.0
2019-08-01,13,501559.0
2019-08-01,14,434095.0
2019-08-01,15,483282.0
2019-08-01,16,455108.0
2019-08-01,17,449654.0
2019-08-01,18,432090.0
2019-08-01,19,364695.0
2019-08-01,20,380389.0
2019-08-01,21,403270.0
2019-08-01,22,516194.0
2019-08-01,23,481277.0
2019-08-02,0,280026.0
2019-08-02,1,125811.0
2019-08-02,2,97262.0
2019-08-02,3,12401.0
2019-08-02,4,13562.0
2019-08-02,5,14007.0
2019-08-02,6,61912.0
2019-08-02,7,148282.0
2019-08-02,8,248522.0
2019-08-02,9,377126.0
2019-08-02,10,377302.0
2019-08-02,11,471129.0
2019-08-02,12,470766.0
2019-08-02,13,465650.0
2019-08-02,14,443709.0
2019-08-02,15,486738.0
2019-08-02,16,464720.0
2019-08-02,17,400938.0
2019-08-02,18,380346.0
2019-08-02,19,342655.0
2019-08-02,20,308418.0
2019-08-02,21,479696.0
2019-08-02,22,632400.0
2019-08-02,23,529379.0
2019-08-03,0,325292.0
2019-08-03,1,174944.0
2019-08-03,2,94197.0
2019-08-03,3,40694.0
2019-08-03,4,24540.0
2019-08-03,5,29907.0
2019-08-03,6,49294.0
2019-08-03,7,146861.0
2019-08-03,8,269908.0
2019-08-03,9,288707.0
2019-08-03,10,336591.0
2019-08-03,11,431239.0
2019-08-03,12,412434.0
2019-08-03,13,406575.0
2019-08-03,14,489113.0
2019-08-03,15,440154.0
2019-08-03,16,453733.0
2019-08-03,17,386757.0
2019-08-03,18,363057.0
2019-08-03,19,360110.0
2019-08-03,20,330268.0
2019-08-03,21,353831.0
2019-08-03,22,396487.0
2019-08-03,23,466279.0
2019-08-04,0,335356.0
2019-08-04,1,218369.0
2019-08-04,2,91953.0
2019-08-04,3,40030.0
2019-08-04,4,29703.0
2019-08-04,5,34069.0
2019-08-04,6,51046.0
2019-08-04,7,126118.0
2019-08-04,8,195239.0
2019-08-04,9,271519.0
2019-08-04,10,269676.0
2019-08-04,11,367463.0
2019-08-04,12,411973.0
2019-08-04,13,468808.0
2019-08-04,14,520443.0
2019-08-04,15,786014.0
2019-08-04,16,873999.0
2019-08-04,17,420421.0
2019-08-04,18,452576.0
2019-08-04,19,388993.0
2019-08-04,20,347440.0
2019-08-04,21,349216.0
2019-08-04,22,468893.0
2019-08-04,23,436764.0
2019-08-05,0,259892.0
2019-08-05,1,131971.0
2019-08-05,2,39174.0
2019-08-05,3,38097.0
2019-08-05,4,21249.0
2019-08-05,5,19368.0
2019-08-05,6,64912.0
2019-08-05,7,119792.0
2019-08-05,8,232753.0
2019-08-05,9,306641.0
2019-08-05,10,354878.0
2019-08-05,11,379518.0
2019-08-05,12,374265.0
2019-08-05,13,433610.0
2019-08-05,14,428668.0
2019-08-05,15,452769.0
2019-08-05,16,383262.0
2019-08-05,17,383106.0
2019-08-05,18,375216.0
2019-08-05,19,325452.0
2019-08-05,20,359389.0
2019-08-05,21,415583.0
2019-08-05,22,497536.0
2019-08-05,23,407212.0
2019-08-06,0,262169.0
2019-08-06,1,151316.0
2019-08-06,2,61588.0
2019-08-06,3,24831.0
2019-08-06,4,17065.0
2019-08-06,5,17346.0
2019-08-06,6,62371.0
2019-08-06,7,174405.0
2019-08-06,8,233636.0
2019-08-06,9,274598.0
2019-08-06,10,428167.0
2019-08-06,11,454831.0
2019-08-06,12,465215.0
2019-08-06,13,385941.0
2019-08-06,14,449799.0
2019-08-06,15,484599.0
2019-08-06,16,434421.0
2019-08-06,17,373568.0
2019-08-06,18,366285.0
2019-08-06,19,352848.0
2019-08-06,20,368141.0
2019-08-06,21,378839.0
2019-08-06,22,485241.0
2019-08-06,23,434814.0
2019-08-07,0,277637.0
2019-08-07,1,139438.0
2019-08-07,2,36339.0
2019-08-07,3,28011.0
2019-08-07,4,18624.0
2019-08-07,5,38434.0
2019-08-07,6,79985.0
2019-08-07,7,154243.0
2019-08-07,8,288221.0
2019-08-07,9,325595.0
2019-08-07,10,421261.0
2019-08-07,11,563330.0
2019-08-07,12,573473.0
2019-08-07,13,563399.0
2019-08-07,14,515272.0
2019-08-07,15,517660.0
2019-08-07,16,412283.0
2019-08-07,17,444300.0
2019-08-07,18,377151.0
2019-08-07,19,326718.0
2019-08-07,20,350903.0
2019-08-07,21,367929.0
2019-08-07,22,523426.0
2019-08-07,23,426552.0
2019-08-08,0,248442.0
2019-08-08,1,122635.0
2019-08-08,2,60143.0
2019-08-08,3,19158.0
2019-08-08,4,12847.0
2019-08-08,5,24646.0
2019-08-08,6,76812.0
2019-08-08,7,127256.0
2019-08-08,8,232216.0
2019-08-08,9,325268.0
2019-08-08,10,352976.0
2019-08-08,11,431302.0
2019-08-08,12,413469.0
2019-08-08,13,370517.0
2019-08-08,14,408896.0
2019-08-08,15,438598.0
2019-08-08,16,350486.0
2019-08-08,17,338514.0
2019-08-08,18,348160.0
2019-08-08,19,373381.0
2019-08-08,20,311214.0
2019-08-08,21,351736.0
2019-08-08,22,466746.0
2019-08-08,23,385902.0
2019-08-09,0,323188.0
2019-08-09,1,116330.0
2019-08-09,2,38020.0
2019-08-09,3,21979.0
2019-08-09,4,22260.0
2019-08-09,5,28140.0
2019-08-09,6,64913.0
2019-08-09,7,114903.0
2019-08-09,8,227717.0
2019-08-09,9,296537.0
2019-08-09,10,366067.0
2019-08-09,11,389840.0
2019-08-09,12,363262.0
2019-08-09,13,352179.0
2019-08-09,14,366489.0
2019-08-09,15,422456.0
2019-08-09,16,380896.0
2019-08-09,17,357638.0
2019-08-09,18,326169.0
2019-08-09,19,299285.0
2019-08-09,20,320712.0
2019-08-09,21,535710.0
2019-08-09,22,621609.0
2019-08-09,23,494751.0
2019-08-10,0,381345.0
2019-08-10,1,209261.0
2019-08-10,2,76599.0
2019-08-10,3,24407.0
2019-08-10,4,16928.0
2019-08-10,5,23852.0
2019-08-10,6,51832.0
2019-08-10,7,172373.0
2019-08-10,8,233114.0
2019-08-10,9,263485.0
2019-08-10,10,284967.0
2019-08-10,11,361149.0
2019-08-10,12,416299.0
2019-08-10,13,387171.0
2019-08-10,14,355295.0
2019-08-10,15,388628.0
2019-08-10,16,360346.0
2019-08-10,17,299092.0
2019-08-10,18,330589.0
2019-08-10,19,296832.0
2019-08-10,20,268767.0
2019-08-10,21,323189.0
2019-08-10,22,345529.0
2019-08-10,23,377333.0
2019-08-11,0,279920.0
2019-08-11,1,172550.0
2019-08-11,2,95780.0
2019-08-11,3,31236.0
2019-08-11,4,30293.0
2019-08-11,5,13541.0
2019-08-11,6,39417.0
2019-08-11,7,102916.0
2019-08-11,8,161754.0
2019-08-11,9,214483.0
2019-08-11,10,279707.0
2019-08-11,11,343887.0
2019-08-11,12,385868.0
2019-08-11,13,494556.0
2019-08-11,14,428976.0
2019-08-11,15,425236.0
2019-08-11,16,376151.0
2019-08-11,17,329646.0
2019-08-11,18,323018.0
2019-08-11,19,306061.0
2019-08-11,20,302115.0
2019-08-11,21,324196.0
2019-08-11,22,360998.0
2019-08-11,23,340837.0
2019-08-12,0,239460.0
2019-08-12,1,165833.0
2019-08-12,2,50687.0
2019-08-12,3,12634.0
2019-08-12,4,15108.0
2019-08-12,5,16940.0
2019-08-12,6,53902.0
2019-08-12,7,99245.0
2019-08-12,8,131858.0
2019-08-12,9,210998.0
2019-08-12,10,294144.0
2019-08-12,11,352182.0
2019-08-12,12,387266.0
2019-08-12,13,345980.0
2019-08-12,14,326334.0
2019-08-12,15,373953.0
2019-08-12,16,306607.0
2019-08-12,17,299497.0
2019-08-12,18,358438.0
2019-08-12,19,363096.0
2019-08-12,20,280036.0
2019-08-12,21,287440.0
2019-08-12,22,347050.0
2019-08-12,23,362946.0
2019-08-13,0,169845.0
2019-08-13,1,118920.0
2019-08-13,2,47223.0
2019-08-13,3,31683.0
2019-08-13,4,13134.0
2019-08-13,5,10754.0
2019-08-13,6,44935.0
2019-08-13,7,114325.0
2019-08-13,8,241471.0
2019-08-13,9,276239.0
2019-08-13,10,295251.0
2019-08-13,11,374042.0
2019-08-13,12,329433.0
2019-08-13,13,289401.0
2019-08-13,14,338007.0
2019-08-13,15,359871.0
2019-08-13,16,320367.0
2019-08-13,17,309429.0
2019-08-13,18,366597.0
2019-08-13,19,337781.0
2019-08-13,20,266486.0
2019-08-13,21,337620.0
2019-08-13,22,291117.0
2019-08-13,23,313345.0
2019-08-14,0,184207.0
2019-08-14,1,81777.0
2019-08-14,2,41781.0
2019-08-14,3,7976.0
2019-08-14,4,21882.0
2019-08-14,5,23894.0
2019-08-14,6,58652.0
2019-08-14,7,118021.0
2019-08-14,8,234466.0
2019-08-14,9,244234.0
2019-08-14,10,421324.0
2019-08-14,11,557566.0
2019-08-14,12,518848.0
2019-08-14,13,324081.0
2019-08-14,14,441046.0
2019-08-14,15,536239.0
2019-08-14,16,487994.0
2019-08-14,17,365075.0
2019-08-14,18,869305.0
2019-08-14,19,367118.0
2019-08-14,20,349149.0
2019-08-14,21,312863.0
2019-08-14,22,430703.0
2019-08-14,23,412185.0
2019-08-15,0,245203.0
2019-08-15,1,133494.0
2019-08-15,2,43930.0
2019-08-15,3,44223.0
2019-08-15,4,8659.0
2019-08-15,5,32560.0
2019-08-15,6,55906.0
2019-08-15,7,108368.0
2019-08-15,8,185372.0
2019-08-15,9,182360.0
2019-08-15,10,238158.0
2019-08-15,11,345395.0
2019-08-15,12,431433.0
2019-08-15,13,361886.0
2019-08-15,14,273251.0
2019-08-15,15,330425.0
2019-08-15,16,333636.0
2019-08-15,17,295468.0
2019-08-15,18,580410.0
2019-08-15,19,330131.0
2019-08-15,20,289230.0
2019-08-15,21,325781.0
2019-08-15,22,389196.0
2019-08-15,23,317646.0
2019-08-16,0,245378.0
2019-08-16,1,86812.0
2019-08-16,2,33480.0
2019-08-16,3,26993.0
2019-08-16,4,19124.0
2019-08-16,5,26925.0
2019-08-16,6,60825.0
2019-08-16,7,90618.0
2019-08-16,8,212945.0
2019-08-16,9,260857.0
2019-08-16,10,277654.0
2019-08-16,11,417978.0
2019-08-16,12,355075.0
2019-08-16,13,418035.0
2019-08-16,14,397931.0
2019-08-16,15,369907.0
2019-08-16,16,387507.0
2019-08-16,17,361832.0
2019-08-16,18,508168.0
2019-08-16,19,311855.0
2019-08-16,20,330947.0
2019-08-16,21,346886.0
2019-08-16,22,444465.0
2019-08-16,23,448134.0
2019-08-17,0,327156.0
2019-08-17,1,149844.0
2019-08-17,2,88543.0
2019-08-17,3,25818.0
2019-08-17,4,24202.0
2019-08-17,5,22929.0
2019-08-17,6,51631.0
2019-08-17,7,109639.0
2019-08-17,8,206709.0
2019-08-17,9,246198.0
2019-08-17,10,393648.0
2019-08-17,11,419559.0
2019-08-17,12,429492.0
2019-08-17,13,400274.0
2019-08-17,14,437082.0
2019-08-17,15,450318.0
2019-08-17,16,355466.0
2019-08-17,17,358090.0
2019-08-17,18,411196.0
2019-08-17,19,400612.0
2019-08-17,20,333291.0
2019-08-17,21,485601.0
2019-08-17,22,535762.0
2019-08-17,23,564304.0
2019-08-18,0,356253.0
2019-08-18,1,154104.0
2019-08-18,2,88757.0
2019-08-18,3,34739.0
2019-08-18,4,5489.0
2019-08-18,5,21966.0
2019-08-18,6,44351.0
2019-08-18,7,110251.0
2019-08-18,8,199354.0
2019-08-18,9,254145.0
2019-08-18,10,260009.0
2019-08-18,11,385246.0
2019-08-18,12,374981.0
2019-08-18,13,429301.0
2019-08-18,14,500254.0
2019-08-18,15,535887.0
2019-08-18,16,455921.0
2019-08-18,17,400260.0
2019-08-18,18,381663.0
2019-08-18,19,358697.0
2019-08-18,20,387528.0
2019-08-18,21,377029.0
2019-08-18,22,498001.0
2019-08-18,23,552001.0
2019-08-19,0,261785.0
2019-08-19,1,119818.0
2019-08-19,2,57416.0
2019-08-19,3,16441.0
2019-08-19,4,18743.0
